Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
GSM1296966	0	0.00555473789256075	0.106519834034928	0.344312306324982	0	0	0.0784634646651362	0.0046745721161312	0.0507250212663812	0	0	0.0292427637457946	0.0230352269351349	0.0765488238255833	0.098077280613327	0.137520423374938	0.000120944813854366	0	0.0401323665492354	0	0.00507223384201303	0	0	0.400641277746871	0.916819697276768
GSM1296967	0	0.0254997624154084	0.108002183907358	0.219919625182286	0	0.0654777754776433	0	0	0.0942398217763765	0	0	0.101374600146145	0.0779170891089415	0	0.0558106421996306	0.0883151766106444	0.0562180266967607	0	0.0982903374121005	0	0.00893495906670513	0	0.033	0.184930133594474	1.01361643508644
GSM1296968	0	0.0662112540310285	0.189190861438466	0.156669293550087	0	0	0.0137441977891856	0	0.168291192655582	0	0	0.0113971305605055	0.0195654476536353	0.0674161309207916	0.149951685343412	0.118408645376018	0.0233713254807983	0	0.0157828352004894	0	0	0	0	0.489821165636776	0.870951833448414
GSM1296969	0	0	0.203341252027316	0.186914187492252	0	0	0	0	0.13233780814716	0	0	0.076606644936819	0.0570438361151084	0	0.0111654218099577	0.0936522769545161	0.112161353216729	0	0.0919990932051816	0.0347781260949594	0	0	0.054	0.159596468181659	1.02341937917538
GSM1296970	0	0.218315997291574	0.1376192536553	0.144937513429096	0	0	0.0872605823475371	0	0.102280124424119	0.000734342940399964	0	0.00635757095275691	0.0249966974755063	0	0.129965232946429	0.0916612287304965	0.0211988561544419	0	0.0254601469850268	0	0	0.00921245266731616	0	0.515738929831402	0.856356135767723
GSM1296971	0	0.0495568074847818	0.136355115118754	0.177438887453903	0	0.0597190184197082	0.0217922745095818	0	0.100536168576727	0	0	0.0534140944712257	0.0876747040018803	0	0.0193657806281725	0.150854012551378	0.0758413531804627	0	0.0373321088691814	0.00232360700106834	0.0276798624647733	0.000116205268402106	0.001	0.349805476542868	0.938024574717603
GSM1296972	0	0.0731150759293169	0.0611311132081296	0.179134650290905	0	0	0.0719525279226376	0	0.123445272964163	0	0	0.0497177315022593	0.0432193517640353	0.0462526218028333	0.0966930877283922	0.0969995433976197	0.066117707064024	0	0.0897601142406166	0	0.00246120218506737	0	0.001	0.355872552640016	0.934904020315199
GSM1296973	0	0.0254979359904288	0.101594892317005	0.173207369649665	0	0.0293099974048637	0	0	0.101037000108148	0	0	0.0806452434354528	0.0761547803687949	0	0.0254089319904796	0.132046705549247	0.12682805552204	0	0.128269087663875	0	0	0	0.01	0.241156535541072	0.98119593455827
GSM1296974	0	0.0626306643890095	0.0998094013030035	0.109441790323942	0	0	0.0794658648467349	0	0.0551597299901378	0.000802998850127159	0	0.0324677065477848	0.0485458014460374	0.043688733487694	0.2008687586439	0.138109312373121	0.104191083766013	0	0.0248181540324941	0	0	0	0	0.531036295624418	0.848971832254909
GSM1296975	0	0	0.193998638384448	0.17632609061539	0	0	0	0.0105042104419672	0.139351937634518	0	0	0.0712845684164235	0.0538283346347184	0	0.0414306177986728	0.163309397613031	0.0158009067192315	0	0.119978209346525	0.0141870883950759	0	0	0.039	0.173207870890799	1.01730687571457
GSM1296976	0	0.0274711426426961	0.151756892141085	0.0387825362372368	0	0.165112100884428	0.0131707209599789	0	0.0458545489343107	0	0.00832638789590236	0	0.00916744023010893	0.216531227574407	0.0634013120890825	0.103381204035587	0.0945733764887009	0	0	0.0233658727998341	0	0.0391052370866414	0.024	0.199603459743244	1.00743105897648
GSM1296977	0	0.0638369545312682	0.24012516613667	0.104234421182201	0	0.101904628600008	0	0	0.0930467103189484	0	0	0.0343559407769209	0.0539546954274232	0	0.106537280386667	0.0846202615307584	0.0384536395344937	0	0.0501470628116439	0.0287832387629972	0	0	0.002	0.300295955789374	0.968668559560875
GSM1296978	0	0.0573382601725404	0.152548359287223	0.141744014863279	0	0.132502653812858	0.149599713432428	0	0	0	0.00503206598213997	0	0.0281102152299751	0.0438617194111363	0.161961055157721	0.0779593513180037	0.0441490017035237	0	0.000405349952715899	0.0047882396764546	0	0	0	0.394569856138247	0.920419027303991
GSM1296979	0	0.0912092205675159	0.217282541727601	0.207569275422872	0	0.0262646790477665	0	0.00161759640784938	0.151173995407906	0	0	0.0470229389757045	0.0680263432644884	0.0155800042818128	0.0388982896270022	0.0246298190477319	0.00391462588450137	0	0.0777586091212262	0.0290520612160219	0	0	0	0.479813209056885	0.876565606284458
