"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CENPF",1.91685501117319,11.8188952960894,25.2425082098368,1.11473488933278e-81,8.66876010026353e-80,175.618150911875
"GTSE1",1.93331765195531,10.5258313555866,25.2254211102822,1.30301473693611e-81,1.00890569631339e-79,175.46240036325
"ESM1",3.64474712905028,7.01895587234637,25.2061984594313,1.55314967878487e-81,1.19739806701492e-79,175.287148620557
"LHX2",2.99245858826816,8.13399011005587,25.164278446113,2.27815447915349e-81,1.74880133107894e-79,174.904836532734
"H2BC11",1.3690894972067,15.1188683798883,25.1637972284063,2.28819718970189e-81,1.74900405705162e-79,174.900446777156
"SYT15",-1.15946613407821,10.117129949581,-25.1377786540365,2.90264443374039e-81,2.20922120603747e-79,174.663065791023
"KCNA5",-2.45878342849162,7.17584888463687,-25.1146887040858,3.58502043979995e-81,2.71702015196025e-79,174.452346996999
"MUCL3",-3.03779648044693,11.6794699804469,-25.056580244413,6.10045651924594e-81,4.60391414781573e-79,173.921812229501
"TGFBR3",-2.37184236312849,11.3825057458101,-24.9582529269663,1.50092935317432e-80,1.12796732818807e-78,173.023306812878
"UBE2C",2.2013095,12.1857527527933,24.9189584818084,2.15144880107591e-80,1.60336721900182e-78,172.663969053492
"HOXC13",3.97623440586592,7.22644197891061,24.8817225783207,3.02671174989016e-80,2.24629735927533e-78,172.323315128297
"CAPN5",-2.5859565726257,11.0923871131285,-24.8234749066582,5.1639269342718e-80,3.81661145232998e-78,171.790160225173
"RAET1E",-2.39324894134079,10.9931009734637,-24.7971647446917,6.57392468070614e-80,4.83873320325555e-78,171.549227762169
"SLC25A23",-1.39457138547486,11.1182416223464,-24.7949287379362,6.71021524953655e-80,4.91880778496765e-78,171.528748646102
"KIF2C",2.15928116815642,11.0610726337989,24.7778177511596,7.8512761713066e-80,5.73175206530571e-78,171.372016523295
"PGM5",-3.95155225363128,9.6800965122905,-24.7587248399444,9.355318779792e-80,6.80200128842925e-78,171.19709673013
"CD24",-2.45459154748603,14.9395618435754,-24.7559834257601,9.59376649351691e-80,6.94712985842281e-78,171.171978331205
"THY1",2.57726217653631,12.1147253824022,24.7389564801939,1.12172400956202e-79,8.08998211089768e-78,171.015951350891
"RUNX1",1.36554844477255,11.1368463471269,24.6590227846272,2.3377284440846e-79,1.6792213233292e-77,170.283099777027
"IGFBP3",2.59264188268157,12.659646222067,24.6399300463236,2.78616772810477e-79,1.99333583939528e-77,170.107961395575
"SULF1",2.38255956899441,12.2146177825419,24.6326701863102,2.97845276601496e-79,2.10563660762623e-77,170.04135720775
"CCNG2",-1.94130216908753,10.801543439851,-24.5990736090999,4.05645486000069e-79,2.85644691440836e-77,169.733065795934
"SCARA5",-2.13067056648044,11.5781006240223,-24.5892863224397,4.43851343929385e-79,3.11322554412587e-77,169.643234559249
"ZNF469",2.82050633296089,10.0700426184358,24.5798003083904,4.84316139024916e-79,3.38378064945299e-77,169.556159738657
"PAQR8",-2.25425419664804,10.1234047843575,-24.578949815832,4.88119742853511e-79,3.3970854944272e-77,169.548352404068
"LCN10",-1.92061579553072,6.1104829396648,-24.5758821261529,5.02089356097698e-79,3.48076365238892e-77,169.520191111576
"C1orf116",-2.82343838379888,12.5783674097765,-24.5482435606197,6.47452185831787e-79,4.4711698053233e-77,169.26642933607
"SERPINB6",-1.47729859106145,11.6864003393855,-24.5388754644357,7.0573887426451e-79,4.8549405788827e-77,169.180400165095
"NCCRP1",-2.85028244413408,14.1933951187151,-24.5256941678399,7.96754762876815e-79,5.46005965088686e-77,169.059339394963
"PLCXD3",-3.42534158044693,5.79061752877095,-24.5228178463953,8.18127869610953e-79,5.58512789155019e-77,169.032920239308
"ZNF185",-2.69080804189944,14.5608147555866,-24.5048647247232,9.65131939212692e-79,6.56363112728449e-77,168.868002107319
"GJB7",2.28021836312849,6.49444379329609,24.498607718695,1.02235439168507e-78,6.92645100366632e-77,168.81051777603
"SAMD5",-3.18124040837989,10.7775160941341,-24.4873029535378,1.13449005866006e-78,7.65716573177124e-77,168.706649261408
"KRT32",-1.93782167597766,10.1073737849162,-24.4718453824219,1.30801399127635e-78,8.79516475487548e-77,168.56460499846
"GNG7",-1.79925253379889,10.1233311182961,-24.4693042000951,1.33898282005974e-78,8.96968041932157e-77,168.541251141051
"GMPS",1.21788070949721,12.9156904050279,24.4666385096069,1.37225820081271e-78,9.15828738049857e-77,168.516752376419
"RASSF5",-1.56339174162011,12.4466011180168,-24.4654135143983,1.38782602094455e-78,9.22775323814656e-77,168.50549395328
"STC2",2.64976725698324,10.6598447709497,24.456931270503,1.50058370886013e-78,9.94053341358233e-77,168.427533264909
"PRKDC",1.03578286219739,12.8659170260708,24.4522536594082,1.56664232632782e-78,1.03398393537636e-76,168.384538214179
"C7",-2.07360241899441,12.6887389888268,-24.4444261513163,1.68376134177539e-78,1.10719688819833e-76,168.312585722386
"C1QL4",3.01126412402235,5.27711163631285,24.4340207423588,1.85313442420895e-78,1.21410850957514e-76,168.21692752414
"RUNX2",2.10432207914339,9.87220530903166,24.4275590050302,1.9667948424943e-78,1.28387199098004e-76,168.157518832782
"H2BC9",1.29103901256983,15.3545179043296,24.3739354011893,3.2237582240625e-78,2.09673234893025e-76,167.664355899193
"EPS8L2",-2.26563448603352,13.1442535167598,-24.3627486340907,3.57393844988183e-78,2.31606750415168e-76,167.561439902621
"PTK7",1.72059070651769,10.1350934772812,24.2849483687844,7.32402522159888e-78,4.72915217016309e-76,166.845369335459
"KIF26B",1.33059474664805,10.0087609423184,24.2565950971883,9.51415460297472e-78,6.12122910894985e-76,166.584266741403
"MTHFD1L",1.97270140893855,10.0090899659218,24.249057413927,1.0199561375117e-77,6.5386865503707e-76,166.514840379227
"MKNK2",-1.49102486452514,13.3625186710894,-24.2121427610322,1.43406772419759e-77,9.16061975535649e-76,166.174759446079
"NR3C2",-2.35019153854749,9.68868966173184,-24.1846649134784,1.84825473602128e-77,1.17643716044401e-75,165.921534631145
"CDKN3",2.19607180055866,11.2620667496276,24.1841661693315,1.85678739693153e-77,1.17767728303253e-75,165.916937762904
"CD276",1.26887079399441,13.0462006490922,24.1350462155695,2.92294069197094e-77,1.84733983097499e-75,165.464092838401
"UPK3B",-3.66811332234636,11.5993625589385,-24.1040814181822,3.89128349143777e-77,2.45068649745971e-75,165.178509793934
"USP53",-1.32493154469273,11.8238389846369,-24.08226723602,4.7606234954182e-77,2.98766708207193e-75,164.977268824839
"NRG2",-1.62433518296089,7.50071539734637,-24.0672761436827,5.4683342727474e-77,3.41981212595664e-75,164.838947378039
"PYCR2",1.02304742160149,11.2926303067039,24.0542919066836,6.16588821935984e-77,3.8292734962316e-75,164.719126517969
"WDR26",-1.31522780307262,12.9797531752793,-24.051919567609,6.3026462031261e-77,3.90066193733957e-75,164.697232497476
"ACSM1",-2.00010688603352,7.10617581340782,-24.0338276542509,7.4505286991796e-77,4.5951778039147e-75,164.530247731494
"H2BC12",1.18357233798882,15.1413691354749,23.9688085633925,1.35967470656917e-76,8.35709340264473e-75,163.929890617902
"APOC1",2.78115574227188,10.008170601676,23.9593728989572,1.48375235643262e-76,9.08849131751845e-75,163.842734342917
"ANXA1",-2.46276577094972,15.7824582402235,-23.9509913048283,1.60344447488765e-76,9.78812555557698e-75,163.765307716892
"HSP90B1",1.13995927653631,15.1371860628492,23.9397817838395,1.77876452594059e-76,1.08214225547529e-74,163.661747730975
"FAM3B",-2.70833911480447,10.2025281923184,-23.9243415663639,2.05210340116131e-76,1.24420072654818e-74,163.519083753555
"CASC3",-1.39272274581006,13.7324926131285,-23.9066610657003,2.41712397715314e-76,1.46056349511355e-74,163.3556939615
"PADI1",-4.47721246312849,11.5435289209497,-23.9057442653831,2.43773247094604e-76,1.46805666583639e-74,163.347220827952
"RORC",-3.5441048698324,9.00415320418994,-23.8920032067654,2.76855179004859e-76,1.66168850056407e-74,163.220216028215
"CBX3",1.14070488268156,13.7062385558659,23.8855926612114,2.93790938356098e-76,1.75743970683518e-74,163.160959388053
"HROB",1.39041718659218,9.74284619441341,23.8822418960376,3.03051981372467e-76,1.80679591294265e-74,163.129984739084
"CCL14",-2.28217972849162,10.4002656947858,-23.8067451738589,6.09991101741885e-76,3.62468466636391e-74,162.431825636627
"AIF1L",-1.62934025791434,10.9846488285847,-23.7872571248947,7.30770206687491e-76,4.32799864795115e-74,162.251527500723
"ZIC5",4.27202912234637,7.49289272821229,23.7860919662872,7.38706853099039e-76,4.36056461205591e-74,162.240746713387
"PSMB2",1.06838139664804,13.9296751927374,23.7804156424499,7.78623547873819e-76,4.58107262410234e-74,162.18822405782
"H2BC14",1.32436708379888,15.224507622905,23.6793641078706,1.98797394780429e-75,1.1658000665714e-73,161.252730040197
"ZNF662",-1.9767047547486,8.82464037793296,-23.6632816894652,2.30798940894732e-75,1.34464816183817e-73,161.103763762684
"CYP4B1",-2.64544572960894,7.59160737150838,-23.6598526239579,2.38262965479592e-75,1.38362707810649e-73,161.071998540443
"DTL",2.02891693351956,10.8257914494413,23.6269506911987,3.23376347401549e-75,1.87181532350295e-73,160.767159271408
"KLF8",-1.88198694860335,11.0829749896648,-23.5862869934605,4.71747034337653e-75,2.72182821166557e-73,160.390278120404
"GNA12",1.3197266773743,11.7132332604749,23.5593526096052,6.05859905626676e-75,3.48437629326004e-73,160.140565797204
"FGF14",-1.97408857318436,8.16121327206704,-23.5473855883879,6.77111400819836e-75,3.88167131893064e-73,160.029598093252
"NEK2",1.99702947290502,10.9813288808659,23.5207863798973,8.66979983799853e-75,4.95425047611635e-73,159.782905591693
"EPHX2",-2.08342331564246,12.5982985377095,-23.5183514727437,8.86823432834714e-75,5.05150443301965e-73,159.760320218925
"HOXB7",1.70125315977654,10.2814993921788,23.5135303251318,9.27465039067697e-75,5.2662348218301e-73,159.715599408734
"CENPO",1.28024365270019,10.6645005810987,23.509144274806,9.66056271642099e-75,5.46800078309828e-73,159.674912838937
"ST6GALNAC1",-3.47684808184357,10.3261918403631,-23.4919672407955,1.13330451566003e-74,6.39441153536128e-73,159.515556888033
"UHRF1",1.80273276731844,10.9325850604749,23.4428691767406,1.7890257025047e-74,1.00373348924429e-72,159.059923974194
"FMNL2",1.50271679329609,11.4273412067039,23.4428000305942,1.79017657983299e-74,1.00373348924429e-72,159.059282151204
"HPCAL4",-3.44330229553073,6.85064843100559,-23.37553951767,3.34697844942936e-74,1.86492387995307e-72,158.434772812274
"SERPINE1",3.10130552402235,10.719203352514,23.3622631305525,3.78716060032233e-74,2.10363833842749e-72,158.311457992702
"IL18",-2.6416771452514,13.8221923044693,-23.3570859897334,3.97411592364991e-74,2.19529273138106e-72,158.26336729608
"SLC5A12",2.12117337793296,6.16321366717877,23.3570158080155,3.97671276399118e-74,2.19529273138106e-72,158.262715359674
"RGS7BP",-1.88110880223464,7.90916764804469,-23.3431488483242,4.52461280063253e-74,2.49006844775733e-72,158.133893542269
"SLC19A1",1.07624221117318,9.9471664726257,23.3420384417834,4.57162436074671e-74,2.50822310786244e-72,158.12357735787
"ATOSA",-1.7137988547486,12.1088300949721,-23.3351129599876,4.87606705074234e-74,2.66707447307576e-72,158.059234169982
"FAM24A",1.59108401005587,5.14401835251397,23.330840751177,5.07390933471993e-74,2.76682751100002e-72,158.01954000831
"RRAGD",-2.28780986592179,12.1839708854749,-23.3291119872441,5.15623236935934e-74,2.80317240602921e-72,158.003477202329
"TREM2",3.01245117150838,9.80931229189944,23.3024545669855,6.60888100428696e-74,3.58201350432353e-72,157.755758716579
"RAB5A",-1.08974234636872,13.1806315768156,-23.2689995609155,9.02499368029121e-74,4.87676848838938e-72,157.444790065606
"H2BC3",1.16591807541899,14.6408863896648,23.2685902076903,9.05947242046683e-74,4.88065432868885e-72,157.440984507124
"FZD2",1.28223478910614,9.97180220600559,23.2407115937873,1.17461966826789e-73,6.30908329929112e-72,157.181778405206
"EXO1",1.64998981564245,11.4816363240223,23.2387303193054,1.19650460705478e-73,6.40738964125201e-72,157.163354764826
"MTBP",1.81397493351956,8.95648214497207,23.2284763621076,1.31646284985378e-73,7.02873269626408e-72,157.067999317159
"IFI16",1.13174573882681,14.3049954015363,23.2017183154817,1.68929963563863e-73,8.99250395328349e-72,156.819125923188
"CCN4",2.7887511670391,8.73688338603352,23.1922832778268,1.8445873003645e-73,9.78999657398202e-72,156.731357957407
"MYRIP",-3.6434913773743,8.66547880684358,-23.1863177496461,1.95006445676877e-73,1.03191872407593e-71,156.675860855387
"CEACAM3",-2.37130827616387,12.2118206228119,-23.1666061214009,2.34344515111778e-73,1.23642654787294e-71,156.492463876435
"MAMDC2",-2.58671986955307,11.1574683878492,-23.1584885702686,2.52769118485091e-73,1.32971425094833e-71,156.416929102875
"IL12A",-3.39065451396648,7.11704506256983,-23.1576992728391,2.54636188072658e-73,1.33560787679401e-71,156.409584314713
"ITPR2",-1.52785525363128,10.9181341567039,-23.1535153887167,2.64766072790888e-73,1.38468011050813e-71,156.370650447404
"ACTL6A",1.23088700418994,13.0635784909218,23.1528319849662,2.66458614380493e-73,1.3894690311398e-71,156.364290780579
"USP6NL",-1.97637918156424,11.6244140949721,-23.146539226164,2.82561474244815e-73,1.46915538614615e-71,156.305729422384
"FADS1",2.08818512011174,11.8343806494413,23.1376728679609,3.06916710042322e-73,1.59116297849768e-71,156.223212379309
"GSN",-1.43712196927375,14.6602140782123,-23.1320121841533,3.23554163919936e-73,1.67256929938496e-71,156.170526480003
"AURKA",1.63440150418994,11.9211961599162,23.1148387196909,3.79759318235644e-73,1.95745682016217e-71,156.010671575973
"FNDC3B",1.71249870614526,10.8335496515829,23.1062957319757,4.11259354863098e-73,2.11373127042568e-71,155.931142549939
"GGTA1",-2.09138055405028,8.86959028121508,-23.1054198597346,4.14633188575555e-73,2.12496538993191e-71,155.922988485527
"H2BC10",1.24752139944134,15.2012179315642,23.1020918014155,4.2770733477809e-73,2.18570668281169e-71,155.89200486924
"VAT1",-1.28666753212291,12.9608258554469,-23.0668188905057,5.9438513296509e-73,3.02882407071612e-71,155.563566443425
"FLG",-3.91197402160149,12.8919203664804,-23.059740663129,6.34969940495463e-73,3.22644101014257e-71,155.497646717779
"BUB1B",1.6718128547486,11.2712352905028,23.0352007320632,7.98393598233332e-73,4.04534501359813e-71,155.269075050084
"DLX2",3.61082667597765,5.79684752178771,23.0236862143728,8.88984458961427e-73,4.49163164773562e-71,155.161809322283
"ANKRD31",-3.03319092150838,7.65662498617318,-23.0049554455857,1.05884880686431e-72,5.32245440236831e-71,154.987296969965
"TRIO",1.24902632774674,11.0798090726257,23.0049024762557,1.05937256359338e-72,5.32245440236831e-71,154.986803422011
"SH3GLB2",-1.27891926955307,11.9384041864525,-22.9875341127764,1.24587840808495e-72,6.24195552017017e-71,154.824959823421
"RUVBL1",1.40106041340782,12.0126439189944,22.9864001321716,1.25914049644293e-72,6.29077846910008e-71,154.814392233839
"BCAT1",2.47782609776537,10.6081171631285,22.9298375263121,2.13551649406562e-72,1.06395119812974e-70,154.28715714885
"SNX10",2.12236495865922,10.5723862435754,22.9143046360939,2.46902912376303e-72,1.22669596965627e-70,154.142327568205
"CAD",1.3622415698324,11.572299122905,22.9117558304602,2.52853246286094e-72,1.25277926954933e-70,154.118560577005
"KCNB1",-2.24272359925512,7.22949643119181,-22.9037547770445,2.72480813575381e-72,1.34629608607991e-70,154.04394945314
"MET",1.89413551117318,12.8156630321229,22.902637242318,2.75341029049967e-72,1.35668034313711e-70,154.033527867895
"MAB21L4",-3.81584846368715,11.8077445620112,-22.8458806184342,4.68000874782352e-72,2.29963286987834e-70,153.504117249191
"PLXNA1",1.79242455307263,12.3954586675978,22.8449999794861,4.71869637392832e-72,2.31229050257759e-70,153.495900944792
"KNSTRN",1.7383862867784,11.6509313184358,22.8426119292799,4.82522509204169e-72,2.35803213104529e-70,153.473620293657
"FHL1",-2.1591128003352,11.2619058583799,-22.8185316251707,6.04358713570327e-72,2.94538418281168e-70,153.248925385542
"CYP3A5",-2.87993115307263,10.0407088703212,-22.8157048477369,6.20546135519744e-72,3.01605657062667e-70,153.222545651905
"MARCKSL1",1.91374682122905,12.1458595893855,22.7997068378609,7.20685057761653e-72,3.49327180030486e-70,153.073239427266
"BTC",-1.73296728435754,9.9937019527933,-22.7924780913654,7.71091325907602e-72,3.72749715004956e-70,153.005768636663
"NDE1",1.06084065679702,12.4051673131285,22.7618950695826,1.02645737953611e-71,4.94857592732694e-70,152.720272997629
"ATP13A4",-3.54018092979516,10.5474718455307,-22.7553992948235,1.09076743936934e-71,5.24448022058064e-70,152.659625225163
"KLK13",-3.52358049252794,13.1691838589735,-22.7243301581519,1.45874678607323e-71,6.99494504442512e-70,152.369504694375
"SORBS1",-2.24868281256983,10.5285376868715,-22.717279319895,1.55824228739406e-71,7.45206458618454e-70,152.303654632688
"NUAK1",1.68638894162011,10.5938615920391,22.710434580784,1.66132271662104e-71,7.9238448291957e-70,152.239725858116
"S100A14",-2.50158640502793,15.1231608617318,-22.6833016744031,2.14163268767489e-71,1.01875644286578e-69,151.986274606622
"DKK4",-2.65373132067039,10.117199350838,-22.67359033992,2.34544800244187e-71,1.11275021145027e-69,151.89554679286
"LMO7",-1.72750079821229,11.1781147041341,-22.670653258984,2.41083188456735e-71,1.14074442030084e-69,151.86810584177
"DHRS1",-2.08524192597766,13.2210684825419,-22.6639195835138,2.56770237840848e-71,1.21176582428005e-69,151.805191159631
"LYPD2",-4.32190886256983,12.0901400318436,-22.6284530135205,3.57905668451267e-71,1.68460546997878e-69,151.473761668238
"TCF3",1.12665841340782,12.2300413519553,22.6065957752916,4.39208265139748e-71,2.06185801319935e-69,151.269463337705
"CRCT1",-3.41502033240223,15.0982533421788,-22.5938822949576,4.94752721476161e-71,2.31653067443001e-69,151.150615151861
"NOX4",2.37180089916201,7.43010382863129,22.5622103351201,6.65656440093674e-71,3.10859819517375e-69,150.854488221897
"SPATA18",-1.69167356256983,9.12203777765363,-22.5533899053055,7.23007785488425e-71,3.3676347008453e-69,150.772005921243
"ACTG2",-2.19914003603352,12.4526137364525,-22.5362859049701,8.4869372570223e-71,3.94278856569093e-69,150.612045657045
"TPCN1",-1.17098504050279,11.609772152933,-22.5291317655069,9.07546451698578e-71,4.2052787137515e-69,150.545132374491
